0.5,30.0,0.009022806,690.6480939,64.67230090405792,52.869873046875,0.8175041294001283,64.5354181283169,62.85751611739397,0.9740002922490293,0.001104051508626115,110950.9470714503
0.5,35.0,0.011708235506833722,853.1206006398467,71.49729562108405,47.594451904296875,0.6656818483951386,71.39532899616111,55.37931407452561,0.7756713898958758,0.0007075004654191896,159389.57710703718
0.5,40.0,0.014807263608161769,1040.5567789675326,78.52619165787473,42.64686584472656,0.5430909731434794,78.45031277648329,48.680913211544976,0.6205317925276372,0.00045678560357882074,217171.47879052119
0.5,45.0,0.018319777,1252.9366249386699,85.67272567306645,38.3172607421875,0.4472515662500227,85.61646801373591,42.95361655019224,0.5016980675178163,0.00030086228631887496,379997.28165676014
0.5,50.0,0.022245527786397257,1490.235087156748,92.87246436346322,34.662322998046875,0.3732249729305483,92.82937158251741,38.28415917092934,0.4124142878302045,0.0002046882541487235,470555.64603338734
0.5,55.0,0.02658412,1752.421795400041,100.07634795736521,31.510848999023438,0.3148680946315884,100.04262430810918,34.566732054110616,0.345520045012541,0.0001445621460960415,674989.9103986645
0.5,60.0,0.031334998649242954,2039.4608333331485,107.2477064980194,28.8385009765625,0.26889620224274985,107.21991705401389,31.290935266762972,0.2918388311287316,0.0001037230346999909,924084.8935662932
0.5,65.0,0.036497435,2351.3105498628347,114.35628877487034,27.146759033203125,0.2373875483721416,114.33284184890427,28.959829166997224,0.2532940553097497,7.855534241854153e-05,1183739.590933528
0.5,70.0,0.042070521,2687.923405565843,121.3779845420504,26.284255981445312,0.2165487924405216,121.35829508488887,27.5241913725622,0.22680107159802562,6.330938620778498e-05,1527548.4449935441
0.55,30.0,0.008968037,683.4158837598105,63.25225812615827,63.56330871582031,1.0049176203170747,63.02642592149647,76.51020109641831,1.2139384389607744,0.0017733469414194945,66656.79425278363
0.55,35.0,0.011653456684938321,845.8888718841877,69.94923772552283,57.3956298828125,0.8205325997694208,69.77985404069511,67.60293680243194,0.9688030697657578,0.001144211134488756,117452.46812205882
0.55,40.0,0.014752478343276608,1033.3257025205482,76.84489740524441,51.56822204589844,0.6710689165729705,76.71955388836689,59.49238250905182,0.7754526648527964,0.0007409445964401433,140978.47295430652
0.55,45.0,0.018264989251981147,1245.7063868711978,83.85770718683489,46.416473388671875,0.553514697048132,83.7637984856819,52.60056756203994,0.6279630163982018,0.0004903109452954044,196678.23915394294
0.55,50.0,0.022190742446995308,1483.005886554145,90.9210162376985,42.4444580078125,0.4668278002618034,90.85468558088961,46.88870415184647,0.5160846009433447,0.00033378880681885354,285273.77773185546
0.55,55.0,0.026529343,1745.1938426193774,98.00377781037241,38.3001708984375,0.3908030052937809,97.94792186995842,42.2126488359645,0.4309703363794544,0.00023442199935817416,367982.39120500645
0.55,60.0,0.031280234328106414,2032.2343485344272,105.05404490279034,35.238800048828125,0.33543496665393174,105.00946778134463,38.37628781562671,0.36545550250321734,0.00016966462557161394,540696.1374114823
0.55,65.0,0.036442690128267646,2344.085761732011,112.048672712408,32.58750915527344,0.29083351338676566,112.01219052773783,35.332903374452144,0.31543801802271315,0.0001271707546826478,713879.1416681438
0.55,70.0,0.042015802419122186,2680.7005501748645,118.96638428093866,30.191192626953125,0.25377918988995024,118.93545544844739,32.575769825372845,0.2738945228951751,9.642644421467886e-05,917523.4203844819
0.6,30.0,0.008874035,674.1291994744207,61.83038877439685,75.035400390625,1.2135683096609635,61.4745896796089,91.24610846955329,1.484289833329617,0.002737350447185388,42524.18782509184
0.6,35.0,0.011559437201752117,836.6030096071344,68.39940970297903,67.96142578125,0.9935966710293123,68.13035834608799,80.91138752549887,1.187596682149915,0.001780973209638248,62875.584794662296
0.6,40.0,0.014658447613130874,1024.040956026616,75.16011341009289,61.240997314453125,0.8148071435218107,74.95872045650964,71.4541222541593,0.9532462910118153,0.0011625339946045685,96730.66023891934
0.6,45.0,0.018170954244918783,1236.423075890002,82.0363027905114,55.25360107421875,0.6735262218644203,81.88523876545896,63.28095377422869,0.7728005038305148,0.0007723819120923235,120836.07249286269
0.6,50.0,0.022096711262442816,1473.7243531021202,88.9700398244895,50.091094970703125,0.5630108188050431,88.85521053861557,56.440761893754825,0.6351992365065214,0.0005266799180889647,178147.25760628417
0.6,55.0,0.026435324463365203,1735.9144480177395,95.916717951186,45.70953369140625,0.4765543970621344,95.82750111601149,50.80554408207536,0.5301770732868086,0.00036994058089568103,241443.3719472537
0.6,60.0,0.031186238944321147,2022.9574708962014,102.83538273070008,42.44728088378906,0.41276922161069585,102.77063600904803,46.17812846903689,0.4493319323719211,0.00026770393124864677,319834.484037981
0.6,65.0,0.036348728,2334.8117937767834,109.71773031633347,38.895111083984375,0.3545016012621083,109.66014131743503,42.3516695627477,0.3862084167861103,0.00019913498569267332,432528.08918486186
0.6,70.0,0.041921886,2671.4298972773563,116.52350054646377,36.29676818847656,0.3114974062592912,116.47579527314461,39.16601619380526,0.3362588433241256,0.00015193254824217317,566893.1355373849
0.65,30.0,0.00872731,662.4155674041982,60.41789952927502,87.09518432617188,1.4415460485178004,59.881279077877544,106.70761485246476,1.7819862316849986,0.00406666133010949,30762.39316676065
0.65,35.0,0.011412685980562212,824.8906497832727,66.86089167837054,79.12162780761719,1.1833767965319104,66.44966214729754,95.07658325391822,1.4308061197235884,0.0026744612306999083,38580.21870744164
0.65,40.0,0.014511678357190265,1012.3303280999044,73.48655727808364,71.51725769042969,0.9732019071161295,73.17886292115989,84.1941761384951,1.1505258865418924,0.001756797329739065,56718.469113384774
